material_id,formula_pretty,band_gap,formation_energy_per_atom,energy_above_hull,is_stable,source_type,source_url
mp-34,Si,0.0,0.30530073,0.30530073,False,materials_project,https://materialsproject.org/materials/mp-34
mp-568806,C,0.0,0.011936282499998,0.011936282499998,False,materials_project,https://materialsproject.org/materials/mp-568806
mp-605790,Ba,0.0,0.17547373,0.17547373,False,materials_project,https://materialsproject.org/materials/mp-605790
mp-72,Ti,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-72
mp-754382,He,16.586399999999998,0.0035665899999990005,0.0035665899999990005,False,materials_project,https://materialsproject.org/materials/mp-754382
mp-754417,H2,0.0,0.37902499500000003,0.37902499500000003,False,materials_project,https://materialsproject.org/materials/mp-754417
mp-990448,C,9.999999999998901e-05,0.013120765000000001,0.013120765000000001,False,materials_project,https://materialsproject.org/materials/mp-990448
mp-1007760,Ge,0.0,0.016676869999999,0.016676869999999,False,materials_project,https://materialsproject.org/materials/mp-1007760
mp-1008634,Au,0.0,0.0021085050000020002,0.0021085050000020002,False,materials_project,https://materialsproject.org/materials/mp-1008634
mp-1008733,Ge,0.0,0.33113761499999905,0.33113761499999905,False,materials_project,https://materialsproject.org/materials/mp-1008733
mp-10172,Na,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-10172
mp-10173,Li,0.0,0.005987748333333,0.005987748333333,False,materials_project,https://materialsproject.org/materials/mp-10173
mp-10257,Ni,0.0,0.04583529000000101,0.04583529000000101,False,materials_project,https://materialsproject.org/materials/mp-10257
mp-103,Hf,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-103
mp-1059256,Pr,0.0,0.045817938333335,0.045817938333335,False,materials_project,https://materialsproject.org/materials/mp-1059256
mp-10597,Ag,0.0,0.007668675000001001,0.007668675000001001,False,materials_project,https://materialsproject.org/materials/mp-10597
mp-1061298,N2,0.0,3.6303175850000002,3.6303175850000002,False,materials_project,https://materialsproject.org/materials/mp-1061298
mp-10649,Si,0.0,0.512949795,0.512949795,False,materials_project,https://materialsproject.org/materials/mp-10649
mp-1066100,O2,0.0,0.125710257499999,0.125710257499999,False,materials_project,https://materialsproject.org/materials/mp-1066100
mp-1066523,Mo,0.0,0.44212645999999706,0.44212645999999706,False,materials_project,https://materialsproject.org/materials/mp-1066523
mp-1091415,Ge,0.0,0.006874353749999,0.006874353749999,False,materials_project,https://materialsproject.org/materials/mp-1091415
